IndexDate,Annee,Mois,Jour,Date,VacancesScolaires
602,2018,08,26,26/08/2018,true
603,2018,08,27,27/08/2018,true
604,2018,08,28,28/08/2018,true
605,2018,08,29,29/08/2018,true
606,2018,08,30,30/08/2018,true
607,2018,08,31,31/08/2018,true
608,2018,09,01,01/09/2018,true
609,2018,09,02,02/09/2018,true
610,2018,09,03,03/09/2018,false
611,2018,09,04,04/09/2018,false
612,2018,09,05,05/09/2018,false
613,2018,09,06,06/09/2018,false
614,2018,09,07,07/09/2018,false
615,2018,09,08,08/09/2018,false
616,2018,09,09,09/09/2018,false
617,2018,09,10,10/09/2018,false
618,2018,09,11,11/09/2018,false
619,2018,09,12,12/09/2018,false
620,2018,09,13,13/09/2018,false
621,2018,09,14,14/09/2018,false
622,2018,09,15,15/09/2018,false
623,2018,09,16,16/09/2018,false
624,2018,09,17,17/09/2018,false
625,2018,09,18,18/09/2018,false
626,2018,09,19,19/09/2018,false
627,2018,09,20,20/09/2018,false
628,2018,09,21,21/09/2018,false
629,2018,09,22,22/09/2018,false
630,2018,09,23,23/09/2018,false
631,2018,09,24,24/09/2018,false
632,2018,09,25,25/09/2018,false
633,2018,09,26,26/09/2018,false
634,2018,09,27,27/09/2018,false
635,2018,09,28,28/09/2018,false
636,2018,09,29,29/09/2018,false
637,2018,09,30,30/09/2018,false
638,2018,10,01,01/10/2018,false
639,2018,10,02,02/10/2018,false
640,2018,10,03,03/10/2018,false
641,2018,10,04,04/10/2018,false
642,2018,10,05,05/10/2018,false
643,2018,10,06,06/10/2018,false
644,2018,10,07,07/10/2018,false
645,2018,10,08,08/10/2018,false
646,2018,10,09,09/10/2018,false
647,2018,10,10,10/10/2018,false
648,2018,10,11,11/10/2018,false
649,2018,10,12,12/10/2018,false
650,2018,10,13,13/10/2018,false
651,2018,10,14,14/10/2018,false
652,2018,10,15,15/10/2018,false
653,2018,10,16,16/10/2018,false
654,2018,10,17,17/10/2018,false
655,2018,10,18,18/10/2018,false
656,2018,10,19,19/10/2018,false
657,2018,10,20,20/10/2018,true
658,2018,10,21,21/10/2018,true
659,2018,10,22,22/10/2018,true
660,2018,10,23,23/10/2018,true
661,2018,10,24,24/10/2018,true
662,2018,10,25,25/10/2018,true
663,2018,10,26,26/10/2018,true
664,2018,10,27,27/10/2018,true
665,2018,10,28,28/10/2018,true
666,2018,10,29,29/10/2018,true
667,2018,10,30,30/10/2018,true
668,2018,10,31,31/10/2018,true
669,2018,11,01,01/11/2018,true
670,2018,11,02,02/11/2018,true
671,2018,11,03,03/11/2018,true
672,2018,11,04,04/11/2018,true
673,2018,11,05,05/11/2018,false
674,2018,11,06,06/11/2018,false
675,2018,11,07,07/11/2018,false
676,2018,11,08,08/11/2018,false
677,2018,11,09,09/11/2018,false
678,2018,11,10,10/11/2018,false
679,2018,11,11,11/11/2018,false
680,2018,11,12,12/11/2018,false
681,2018,11,13,13/11/2018,false
682,2018,11,14,14/11/2018,false
683,2018,11,15,15/11/2018,false
684,2018,11,16,16/11/2018,false
685,2018,11,17,17/11/2018,false
686,2018,11,18,18/11/2018,false
687,2018,11,19,19/11/2018,false
688,2018,11,20,20/11/2018,false
689,2018,11,21,21/11/2018,false
690,2018,11,22,22/11/2018,false
691,2018,11,23,23/11/2018,false
692,2018,11,24,24/11/2018,false
